;index;IF_NUMBER;PART;NAME;CINEMATIC_PATH;DATE_MEASUREMENT;DISPLACEMENT;DIRECTION;IDX_POINT;MEASUREMENT_VALUE;DANGER_HIGH;ALARM_HIGH;ALARM_LOW;uuid;klantFK;naam;if
12827;23;OLEIF7;4-Pump-NDE;Pump;801_1527_RADIAL2;2021-09-09 10:32:56;Overall Acc;4RV;12;0.13499534;6.0;3.0;0.0;e0c9890ce99348ee9527a2af06c333eb;1234;Olenex;IF7
12828;0;OLEIF67;1-Electric motor-NDE;Electric motor;799_1524_RADIAL1;2021-07-08 15:48:54;Overall Vib Vel;1RH;2;5.2900329;4.5;2.8;0.0;ef96729c890f477e879940f0a2bfc324;1234;Olenex;IF67
12829;1;OLEIF67;1-Electric motor-NDE;Electric motor;799_1524_AXIAL;2021-07-08 15:48:54;Overall Vib Vel;1Ax;1;3.1016533;4.5;2.8;0.0;5c0c4f04617046539465c6dc2cc6eab0;1234;Olenex;IF67
12830;2;OLEIF67;1-Electric motor-NDE;Electric motor;799_1524_RADIAL2;2021-07-08 15:48:54;Overall Vib Vel;1RV;3;1.6858244;4.5;2.8;0.0;1d634636d3264fc6bf4688be07ed6d9b;1234;Olenex;IF67
12831;3;OLEIF67;1-Electric motor-NDE;Electric motor;799_1524_RADIAL1;2021-07-08 15:48:56;Overall Acc;1RH;2;0.34025633;6.0;3.0;0.0;751092dfe7064ee78091741c26e83311;1234;Olenex;IF67
12832;4;OLEIF67;1-Electric motor-NDE;Electric motor;799_1524_AXIAL;2021-07-08 15:48:56;Overall Acc;1Ax;1;0.19625618;6.0;3.0;0.0;dfa722591ebf4492917fd06d832a00b8;1234;Olenex;IF67
12833;5;OLEIF67;1-Electric motor-NDE;Electric motor;799_1524_RADIAL2;2021-07-08 15:48:56;Overall Acc;1RV;3;0.20853184;6.0;3.0;0.0;f9fc7bbe5a514a1b9ea4e37af6cf911a;1234;Olenex;IF67
12834;6;OLEIF67;2-Electric motor-DE;Electric motor;799_1525_RADIAL1;2021-07-08 15:49:16;Overall Vib Vel;2RH;5;3.5074997;4.5;2.8;0.0;d036e2d4d5c54a039991fb8adc802494;1234;Olenex;IF67
12835;7;OLEIF67;2-Electric motor-DE;Electric motor;799_1525_AXIAL;2021-07-08 15:49:16;Overall Vib Vel;2Ax;4;3.461139;4.5;2.8;0.0;da7e8b1899c54d97af040bd936c153c0;1234;Olenex;IF67
12836;8;OLEIF67;2-Electric motor-DE;Electric motor;799_1525_RADIAL2;2021-07-08 15:49:16;Overall Vib Vel;2RV;6;1.6309258;4.5;2.8;0.0;5f36493ca927417ebb7e786c41708382;1234;Olenex;IF67
12837;9;OLEIF67;2-Electric motor-DE;Electric motor;799_1525_RADIAL1;2021-07-08 15:49:17;Overall Acc;2RH;5;0.20316373;6.0;3.0;0.0;1496d4ac692b4851b0d715b142cd01ec;1234;Olenex;IF67
12838;10;OLEIF67;2-Electric motor-DE;Electric motor;799_1525_AXIAL;2021-07-08 15:49:17;Overall Acc;2Ax;4;0.21031514;6.0;3.0;0.0;f7d92a822a924ebfb53ac3e6bbb30cc6;1234;Olenex;IF67
12839;11;OLEIF67;2-Electric motor-DE;Electric motor;799_1525_RADIAL2;2021-07-08 15:49:17;Overall Acc;2RV;6;0.23398156;6.0;3.0;0.0;3c343cf53cc540ba9ec6528fd878421f;1234;Olenex;IF67
12840;12;OLEIF67;3-Pump-DE;Pump;801_1526_RADIAL1;2021-07-08 15:49:46;Overall Vib Vel;3RH;8;1.1413392;4.5;2.8;0.0;6733db4a2f144e888da530961fbf09b8;1234;Olenex;IF67
12841;13;OLEIF67;3-Pump-DE;Pump;801_1526_AXIAL;2021-07-08 15:49:46;Overall Vib Vel;3Ax;7;0.83494258;4.5;2.8;0.0;d4c58871501244b58fe580ecb90e223e;1234;Olenex;IF67
12842;14;OLEIF67;3-Pump-DE;Pump;801_1526_RADIAL2;2021-07-08 15:49:46;Overall Vib Vel;3RV;9;0.51685178;4.5;2.8;0.0;40360d6f848f422ab8c8b61797203d14;1234;Olenex;IF67
12843;15;OLEIF67;3-Pump-DE;Pump;801_1526_RADIAL1;2021-07-08 15:49:47;Overall Acc;3RH;8;0.38219404;6.0;3.0;0.0;23b0f6991804456fa7efbd87a9dfac75;1234;Olenex;IF67
12844;16;OLEIF67;3-Pump-DE;Pump;801_1526_AXIAL;2021-07-08 15:49:47;Overall Acc;3Ax;7;0.4156428;6.0;3.0;0.0;1394170ee67c496b8b0adf7cc92d478f;1234;Olenex;IF67
12845;17;OLEIF67;3-Pump-DE;Pump;801_1526_RADIAL2;2021-07-08 15:49:47;Overall Acc;3RV;9;0.3732847;6.0;3.0;0.0;e917ee28fa724ff99636ac9c53ed4f9e;1234;Olenex;IF67
12846;18;OLEIF67;4-Pump-NDE;Pump;801_1527_RADIAL1;2021-07-08 15:50:11;Overall Vib Vel;4RH;11;0.25520495;4.5;2.8;0.0;8e1b5535fa9a40fb96eaef8992faefd6;1234;Olenex;IF67
12847;19;OLEIF67;4-Pump-NDE;Pump;801_1527_AXIAL;2021-07-08 15:50:11;Overall Vib Vel;4Ax;10;0.67005432;4.5;2.8;0.0;5a24887dedc041ddb1eb490fe3c9b98c;1234;Olenex;IF67
12848;20;OLEIF67;4-Pump-NDE;Pump;801_1527_RADIAL2;2021-07-08 15:50:11;Overall Vib Vel;4RV;12;0.42330992;4.5;2.8;0.0;6d5a92940914468bb3deb751fff57a2f;1234;Olenex;IF67
12849;21;OLEIF67;4-Pump-NDE;Pump;801_1527_RADIAL1;2021-07-08 15:50:12;Overall Acc;4RH;11;0.2094938;6.0;3.0;0.0;2053b7f75ae8470387f2e86bb846d0dc;1234;Olenex;IF67
12850;22;OLEIF67;4-Pump-NDE;Pump;801_1527_AXIAL;2021-07-08 15:50:12;Overall Acc;4Ax;10;0.32442296;6.0;3.0;0.0;451b0929b6a349f59f43da9b6ef46802;1234;Olenex;IF67
12851;23;OLEIF67;4-Pump-NDE;Pump;801_1527_RADIAL2;2021-07-08 15:50:12;Overall Acc;4RV;12;0.22618514;6.0;3.0;0.0;ff54c79a16204cffaf21d5434b184c3c;1234;Olenex;IF67
12852;0;OLEIF67;1-Electric motor-NDE;Electric motor;799_1524_RADIAL1;2021-05-27 11:23:46;Overall Vib Vel;1RH;2;4.6000757;4.5;2.8;0.0;70ccbcc41d5e41768455c01ad8767544;1234;Olenex;IF67
12853;1;OLEIF67;1-Electric motor-NDE;Electric motor;799_1524_AXIAL;2021-05-27 11:23:46;Overall Vib Vel;1Ax;1;3.145324;4.5;2.8;0.0;e49a1365b4c24550b1db7b5c2f90b788;1234;Olenex;IF67
12854;2;OLEIF67;1-Electric motor-NDE;Electric motor;799_1524_RADIAL2;2021-05-27 11:23:46;Overall Vib Vel;1RV;3;2.6123562;4.5;2.8;0.0;495a3e62a34449afa741ce48a3404c1f;1234;Olenex;IF67
12855;3;OLEIF67;1-Electric motor-NDE;Electric motor;799_1524_RADIAL1;2021-05-27 11:23:48;Overall Acc;1RH;2;0.30438197;6.0;3.0;0.0;0515da6e10e94d4a97bb37bf35b30e03;1234;Olenex;IF67
12856;4;OLEIF67;1-Electric motor-NDE;Electric motor;799_1524_AXIAL;2021-05-27 11:23:48;Overall Acc;1Ax;1;0.16297773;6.0;3.0;0.0;420129edc7c848d581780868f2b1ffa9;1234;Olenex;IF67
12857;5;OLEIF67;1-Electric motor-NDE;Electric motor;799_1524_RADIAL2;2021-05-27 11:23:48;Overall Acc;1RV;3;0.21219774;6.0;3.0;0.0;d9211559490142ef9e0774a87bf145bb;1234;Olenex;IF67
12858;6;OLEIF67;2-Electric motor-DE;Electric motor;799_1525_RADIAL1;2021-05-27 11:24:14;Overall Vib Vel;2RH;5;5.1014066;4.5;2.8;0.0;1f68315a5ad94ef6bcd1bdc6e18d93f8;1234;Olenex;IF67
12859;7;OLEIF67;2-Electric motor-DE;Electric motor;799_1525_AXIAL;2021-05-27 11:24:14;Overall Vib Vel;2Ax;4;2.8564894;4.5;2.8;0.0;972db8cc9d2b4e6fb3c3494f776febd2;1234;Olenex;IF67
12860;8;OLEIF67;2-Electric motor-DE;Electric motor;799_1525_RADIAL2;2021-05-27 11:24:14;Overall Vib Vel;2RV;6;1.6681159;4.5;2.8;0.0;00b2977d798341619512c7b4b3c71f54;1234;Olenex;IF67
12861;9;OLEIF67;2-Electric motor-DE;Electric motor;799_1525_RADIAL1;2021-05-27 11:24:15;Overall Acc;2RH;5;0.25289595;6.0;3.0;0.0;78922ca4463c4ac99ecf173dc7ba1bb3;1234;Olenex;IF67
12862;10;OLEIF67;2-Electric motor-DE;Electric motor;799_1525_AXIAL;2021-05-27 11:24:15;Overall Acc;2Ax;4;0.16812889;6.0;3.0;0.0;18a456ce497f450794c24ea9cde244d7;1234;Olenex;IF67
12863;11;OLEIF67;2-Electric motor-DE;Electric motor;799_1525_RADIAL2;2021-05-27 11:24:15;Overall Acc;2RV;6;0.22805353;6.0;3.0;0.0;e949cdbf4c314ebaa5b8032e09f65427;1234;Olenex;IF67
12864;12;OLEIF67;3-Pump-DE;Pump;801_1526_RADIAL1;2021-05-27 11:24:47;Overall Vib Vel;3RH;8;0.2928898;4.5;2.8;0.0;c6ce33b16bf643409b8c14ce28febb2b;1234;Olenex;IF67
12865;13;OLEIF67;3-Pump-DE;Pump;801_1526_AXIAL;2021-05-27 11:24:47;Overall Vib Vel;3Ax;7;0.53919756;4.5;2.8;0.0;28f24ee81df74f9abb44d3122ef402d6;1234;Olenex;IF67
12866;14;OLEIF67;3-Pump-DE;Pump;801_1526_RADIAL2;2021-05-27 11:24:47;Overall Vib Vel;3RV;9;0.56265754;4.5;2.8;0.0;b18dd36cf22d4f8d98480f61b3c77986;1234;Olenex;IF67
12867;15;OLEIF67;3-Pump-DE;Pump;801_1526_RADIAL1;2021-05-27 11:24:48;Overall Acc;3RH;8;0.36272857;6.0;3.0;0.0;0261c461049b489da7aae12a8e7ca25f;1234;Olenex;IF67
12868;16;OLEIF67;3-Pump-DE;Pump;801_1526_AXIAL;2021-05-27 11:24:48;Overall Acc;3Ax;7;0.37529331;6.0;3.0;0.0;6ed89fa0606842078adc97a0c9dce817;1234;Olenex;IF67
12869;17;OLEIF67;3-Pump-DE;Pump;801_1526_RADIAL2;2021-05-27 11:24:48;Overall Acc;3RV;9;0.37918767;6.0;3.0;0.0;f13a9d7806e94c55b1d1cbe523a832d2;1234;Olenex;IF67
12870;18;OLEIF67;4-Pump-NDE;Pump;801_1527_RADIAL1;2021-05-27 11:25:18;Overall Vib Vel;4RH;11;0.27702019;4.5;2.8;0.0;ef87edcc1f6c46e7b2d62cde4220f9b5;1234;Olenex;IF67
12871;19;OLEIF67;4-Pump-NDE;Pump;801_1527_AXIAL;2021-05-27 11:25:18;Overall Vib Vel;4Ax;10;0.55817652;4.5;2.8;0.0;14250bf164534d859328c56a2bd16355;1234;Olenex;IF67
12872;20;OLEIF67;4-Pump-NDE;Pump;801_1527_RADIAL2;2021-05-27 11:25:18;Overall Vib Vel;4RV;12;0.46620545;4.5;2.8;0.0;0d687d4d99f6454a8204c1d01a42990e;1234;Olenex;IF67
12873;21;OLEIF67;4-Pump-NDE;Pump;801_1527_RADIAL1;2021-05-27 11:25:19;Overall Acc;4RH;11;0.30148152;6.0;3.0;0.0;237c6e24bd2946c08ce02f325a47f323;1234;Olenex;IF67
12874;22;OLEIF67;4-Pump-NDE;Pump;801_1527_AXIAL;2021-05-27 11:25:19;Overall Acc;4Ax;10;0.40631643;6.0;3.0;0.0;5d8e2d69f10643e3b9904f295b9b0835;1234;Olenex;IF67
12875;23;OLEIF67;4-Pump-NDE;Pump;801_1527_RADIAL2;2021-05-27 11:25:19;Overall Acc;4RV;12;0.31276131;6.0;3.0;0.0;428afffc34c941eaa8045f03a93e5859;1234;Olenex;IF67
12876;0;OLEIF79;1-Electric motor-NDE;Electric motor;799_1524_RADIAL1;2021-07-08 16:33:44;Overall Vib Vel;1RH;2;4.7249136;4.5;2.8;0.0;c7d25a43df46431394e052712a754f1f;1234;Olenex;IF79
12877;1;OLEIF79;1-Electric motor-NDE;Electric motor;799_1524_AXIAL;2021-07-08 16:33:44;Overall Vib Vel;1Ax;1;11.88952;4.5;2.8;0.0;f494ef9190c24445b0e4f0891f077921;1234;Olenex;IF79
12878;2;OLEIF79;1-Electric motor-NDE;Electric motor;799_1524_RADIAL2;2021-07-08 16:33:44;Overall Vib Vel;1RV;3;5.0947742;4.5;2.8;0.0;c0048e8e9f00445abea425bcf9c8960d;1234;Olenex;IF79
12879;3;OLEIF79;1-Electric motor-NDE;Electric motor;799_1524_RADIAL1;2021-07-08 16:33:45;Overall Acc;1RH;2;0.23980393;4.0;2.0;0.0;d820db7e513745f0b83fde6e9c68a572;1234;Olenex;IF79
12880;4;OLEIF79;1-Electric motor-NDE;Electric motor;799_1524_AXIAL;2021-07-08 16:33:45;Overall Acc;1Ax;1;0.23458196;4.0;2.0;0.0;37d3a87f0d764b5284d6910b2ace2917;1234;Olenex;IF79
12881;5;OLEIF79;1-Electric motor-NDE;Electric motor;799_1524_RADIAL2;2021-07-08 16:33:45;Overall Acc;1RV;3;0.39628077;4.0;2.0;0.0;d9d85be2938f47d08b4ce60d84f46ea0;1234;Olenex;IF79
12882;6;OLEIF79;2-Electric motor-DE;Electric motor;799_1525_RADIAL1;2021-07-08 16:34:37;Overall Vib Vel;2RH;5;3.1545846;4.5;2.8;0.0;42d5c2797929448694ac03ae2a9c32ad;1234;Olenex;IF79
12883;7;OLEIF79;2-Electric motor-DE;Electric motor;799_1525_AXIAL;2021-07-08 16:34:37;Overall Vib Vel;2Ax;4;9.5233831;4.5;2.8;0.0;47d87591227d4c35bbf448a577fd8a02;1234;Olenex;IF79
12884;8;OLEIF79;2-Electric motor-DE;Electric motor;799_1525_RADIAL2;2021-07-08 16:34:37;Overall Vib Vel;2RV;6;5.0141058;4.5;2.8;0.0;a658ec6651b44bcebd84b88abb35f9f3;1234;Olenex;IF79
12885;9;OLEIF79;2-Electric motor-DE;Electric motor;799_1525_RADIAL1;2021-07-08 16:34:38;Overall Acc;2RH;5;0.23209271;4.0;2.0;0.0;6d4bb687b648471b8486476efffb606e;1234;Olenex;IF79
12886;10;OLEIF79;2-Electric motor-DE;Electric motor;799_1525_AXIAL;2021-07-08 16:34:38;Overall Acc;2Ax;4;0.2050418;4.0;2.0;0.0;429f77c9061045cbb8f3aec7975cadcc;1234;Olenex;IF79
12887;11;OLEIF79;2-Electric motor-DE;Electric motor;799_1525_RADIAL2;2021-07-08 16:34:38;Overall Acc;2RV;6;0.21374503;4.0;2.0;0.0;a4fe3923655e4a24ad2d670151db6cde;1234;Olenex;IF79
12888;12;OLEIF79;3-Pump-DE;Pump;801_1526_RADIAL1;2021-07-08 16:35:13;Overall Vib Vel;3RH;8;1.7730678;4.5;2.8;0.0;0729ddd662994541a17507b40e0306b1;1234;Olenex;IF79
12889;13;OLEIF79;3-Pump-DE;Pump;801_1526_AXIAL;2021-07-08 16:35:13;Overall Vib Vel;3Ax;7;1.4190526;4.5;2.8;0.0;111800765cf346748cbc7d0688518f8c;1234;Olenex;IF79
12890;14;OLEIF79;3-Pump-DE;Pump;801_1526_RADIAL2;2021-07-08 16:35:13;Overall Vib Vel;3RV;9;1.1684386;4.5;2.8;0.0;e2c13df75e464d47ab643809e1fc3b9a;1234;Olenex;IF79
12891;15;OLEIF79;3-Pump-DE;Pump;801_1526_RADIAL1;2021-07-08 16:35:14;Overall Acc;3RH;8;0.40534469;4.0;2.0;0.0;fa2eb189b6614639a082fc53395c65a8;1234;Olenex;IF79
12892;16;OLEIF79;3-Pump-DE;Pump;801_1526_AXIAL;2021-07-08 16:35:14;Overall Acc;3Ax;7;0.35051769;4.0;2.0;0.0;0024f55625bf4d4bbc4d6aa717c93d25;1234;Olenex;IF79
12893;17;OLEIF79;3-Pump-DE;Pump;801_1526_RADIAL2;2021-07-08 16:35:14;Overall Acc;3RV;9;0.64822251;4.0;2.0;0.0;18dd0fb8c2b140778a1361538129598f;1234;Olenex;IF79
12894;18;OLEIF79;4-Pump-NDE;Pump;801_1527_RADIAL1;2021-07-08 16:35:59;Overall Vib Vel;4RH;11;1.2029257;4.5;2.8;0.0;110762e060c44595ae9e8f6125593e86;1234;Olenex;IF79
12895;19;OLEIF79;4-Pump-NDE;Pump;801_1527_AXIAL;2021-07-08 16:35:59;Overall Vib Vel;4Ax;10;1.4273702;4.5;2.8;0.0;a07e046f25c7439c829f8aa6485f4694;1234;Olenex;IF79
12896;20;OLEIF79;4-Pump-NDE;Pump;801_1527_RADIAL2;2021-07-08 16:35:59;Overall Vib Vel;4RV;12;1.0410161;4.5;2.8;0.0;92f1d2bb54844502b371ec219153677c;1234;Olenex;IF79
12897;21;OLEIF79;4-Pump-NDE;Pump;801_1527_RADIAL1;2021-07-08 16:36:00;Overall Acc;4RH;11;0.45534518;4.0;2.0;0.0;f7986f82be9d4827b4d63dce3385b9c1;1234;Olenex;IF79
12898;22;OLEIF79;4-Pump-NDE;Pump;801_1527_AXIAL;2021-07-08 16:36:00;Overall Acc;4Ax;10;0.36918929;4.0;2.0;0.0;679e8be00c874400b60f2dc5478ba591;1234;Olenex;IF79
12899;23;OLEIF79;4-Pump-NDE;Pump;801_1527_RADIAL2;2021-07-08 16:36:00;Overall Acc;4RV;12;0.50149977;4.0;2.0;0.0;94c8737b71c143729df4f9a7ac8b20f5;1234;Olenex;IF79
12900;0;OLEIF79;1-Electric motor-NDE;Electric motor;799_1524_RADIAL1;2021-05-27 12:18:07;Overall Vib Vel;1RH;2;5.7902141;4.5;2.8;0.0;3985a3f6fafc4ac3b906f1c9f24f7730;1234;Olenex;IF79
12901;1;OLEIF79;1-Electric motor-NDE;Electric motor;799_1524_AXIAL;2021-05-27 12:18:07;Overall Vib Vel;1Ax;1;14.652163;4.5;2.8;0.0;2ee63969ca0d44af9585aabec2bfca0e;1234;Olenex;IF79
12902;2;OLEIF79;1-Electric motor-NDE;Electric motor;799_1524_RADIAL2;2021-05-27 12:18:07;Overall Vib Vel;1RV;3;3.1034877;4.5;2.8;0.0;7af8b63629c647c3aedac5885341016d;1234;Olenex;IF79
12903;3;OLEIF79;1-Electric motor-NDE;Electric motor;799_1524_RADIAL1;2021-05-27 12:18:08;Overall Acc;1RH;2;0.35533223;4.0;2.0;0.0;eecc4bdb47a8463480a6997ff8ba6425;1234;Olenex;IF79
12904;4;OLEIF79;1-Electric motor-NDE;Electric motor;799_1524_AXIAL;2021-05-27 12:18:08;Overall Acc;1Ax;1;0.33977693;4.0;2.0;0.0;180ecb73a32a453db0931e0bcfe9ab1e;1234;Olenex;IF79
12905;5;OLEIF79;1-Electric motor-NDE;Electric motor;799_1524_RADIAL2;2021-05-27 12:18:08;Overall Acc;1RV;3;0.35793713;4.0;2.0;0.0;fa66f1797f624ad99dce434b356f2006;1234;Olenex;IF79
12906;6;OLEIF79;2-Electric motor-DE;Electric motor;799_1525_RADIAL1;2021-05-27 12:18:44;Overall Vib Vel;2RH;5;1.4919311;4.5;2.8;0.0;7a1cc01562af4f618ea1093e104c9748;1234;Olenex;IF79
12907;7;OLEIF79;2-Electric motor-DE;Electric motor;799_1525_AXIAL;2021-05-27 12:18:44;Overall Vib Vel;2Ax;4;7.8008399;4.5;2.8;0.0;3ac3e7cbab884849a4e8add7fae0b104;1234;Olenex;IF79
12908;8;OLEIF79;2-Electric motor-DE;Electric motor;799_1525_RADIAL2;2021-05-27 12:18:44;Overall Vib Vel;2RV;6;3.4453664;4.5;2.8;0.0;7ddfbe22c34c40cfb64b99deba8e5aba;1234;Olenex;IF79
12909;9;OLEIF79;2-Electric motor-DE;Electric motor;799_1525_RADIAL1;2021-05-27 12:18:45;Overall Acc;2RH;5;0.20556521;4.0;2.0;0.0;4f9387fd411142f696e4c3a2b4b5c3cd;1234;Olenex;IF79
12910;10;OLEIF79;2-Electric motor-DE;Electric motor;799_1525_AXIAL;2021-05-27 12:18:45;Overall Acc;2Ax;4;0.26488656;4.0;2.0;0.0;03167252b5cf48f4b77b01a488417442;1234;Olenex;IF79
12911;11;OLEIF79;2-Electric motor-DE;Electric motor;799_1525_RADIAL2;2021-05-27 12:18:45;Overall Acc;2RV;6;0.30124816;4.0;2.0;0.0;584973bf27324afb91523dc2ed7ef37a;1234;Olenex;IF79
12912;12;OLEIF79;3-Pump-DE;Pump;801_1526_RADIAL1;2021-05-27 12:19:07;Overall Vib Vel;3RH;8;1.6840177;4.5;2.8;0.0;f55f47ec78044913826253a8059ba77e;1234;Olenex;IF79
12913;13;OLEIF79;3-Pump-DE;Pump;801_1526_AXIAL;2021-05-27 12:19:07;Overall Vib Vel;3Ax;7;1.6240708;4.5;2.8;0.0;33913e91589844c9863d9d166453a55e;1234;Olenex;IF79
12914;14;OLEIF79;3-Pump-DE;Pump;801_1526_RADIAL2;2021-05-27 12:19:07;Overall Vib Vel;3RV;9;1.0669644;4.5;2.8;0.0;2cb32a0f679e4c60bf0db59accb8f07d;1234;Olenex;IF79
12915;15;OLEIF79;3-Pump-DE;Pump;801_1526_RADIAL1;2021-05-27 12:19:08;Overall Acc;3RH;8;0.44556242;4.0;2.0;0.0;bf857db2ee3b41d2bb86dbb557a62bd0;1234;Olenex;IF79
12916;16;OLEIF79;3-Pump-DE;Pump;801_1526_AXIAL;2021-05-27 12:19:08;Overall Acc;3Ax;7;0.39535043;4.0;2.0;0.0;d3f5615de381431eba28e9761a671094;1234;Olenex;IF79
12917;17;OLEIF79;3-Pump-DE;Pump;801_1526_RADIAL2;2021-05-27 12:19:08;Overall Acc;3RV;9;0.64434254;4.0;2.0;0.0;5ae07254850a411ca76f3ff9babb7ce5;1234;Olenex;IF79
12918;18;OLEIF79;4-Pump-NDE;Pump;801_1527_RADIAL1;2021-05-27 12:19:42;Overall Vib Vel;4RH;11;0.84725589;4.5;2.8;0.0;fcc3bbe2a82f4992b44d331437b89f30;1234;Olenex;IF79
12919;19;OLEIF79;4-Pump-NDE;Pump;801_1527_AXIAL;2021-05-27 12:19:42;Overall Vib Vel;4Ax;10;1.7610004;4.5;2.8;0.0;4f75356f39a1446c960c527164370302;1234;Olenex;IF79
12920;20;OLEIF79;4-Pump-NDE;Pump;801_1527_RADIAL2;2021-05-27 12:19:42;Overall Vib Vel;4RV;12;0.86754125;4.5;2.8;0.0;a36096710ded4bd7a327476fcbfef957;1234;Olenex;IF79
12921;21;OLEIF79;4-Pump-NDE;Pump;801_1527_RADIAL1;2021-05-27 12:19:43;Overall Acc;4RH;11;0.63357735;4.0;2.0;0.0;e8ef4064f90646d990b3a9185c6aa30a;1234;Olenex;IF79
12922;22;OLEIF79;4-Pump-NDE;Pump;801_1527_AXIAL;2021-05-27 12:19:43;Overall Acc;4Ax;10;0.43614233;4.0;2.0;0.0;557e7009489a439eb01be15b30f55ab4;1234;Olenex;IF79
12923;23;OLEIF79;4-Pump-NDE;Pump;801_1527_RADIAL2;2021-05-27 12:19:43;Overall Acc;4RV;12;0.48780248;4.0;2.0;0.0;ef50c354734d434f97e6c4f2d3d70d60;1234;Olenex;IF79
12924;0;OLEIF79;1-Electric motor-NDE;Electric motor;799_1524_RADIAL1;2021-09-13 13:35:58;Overall Vib Vel;1RH;2;4.2345438;4.5;2.8;0.0;13eda82422f746deb64b60619843cf5e;1234;Olenex;IF79
12925;1;OLEIF79;1-Electric motor-NDE;Electric motor;799_1524_AXIAL;2021-09-13 13:35:58;Overall Vib Vel;1Ax;1;7.9290361;4.5;2.8;0.0;1382699bf21d4d54bb434f1d3a2d13e4;1234;Olenex;IF79
12926;2;OLEIF79;1-Electric motor-NDE;Electric motor;799_1524_RADIAL2;2021-09-13 13:35:58;Overall Vib Vel;1RV;3;3.630321;4.5;2.8;0.0;3672940c0a3542f8ba8cfc999951276d;1234;Olenex;IF79
12927;3;OLEIF79;1-Electric motor-NDE;Electric motor;799_1524_RADIAL1;2021-09-13 13:35:59;Overall Acc;1RH;2;0.24414651;4.0;2.0;0.0;262e128267a74018b641a35b373f1554;1234;Olenex;IF79
12928;4;OLEIF79;1-Electric motor-NDE;Electric motor;799_1524_AXIAL;2021-09-13 13:35:59;Overall Acc;1Ax;1;0.1914046;4.0;2.0;0.0;9b56ce5fa3454e9eb45c35e0ce1be4b4;1234;Olenex;IF79
12929;5;OLEIF79;1-Electric motor-NDE;Electric motor;799_1524_RADIAL2;2021-09-13 13:35:59;Overall Acc;1RV;3;0.29118711;4.0;2.0;0.0;38a1ea2d53cc4f77b5fbbdadad492222;1234;Olenex;IF79
12930;6;OLEIF79;2-Electric motor-DE;Electric motor;799_1525_RADIAL1;2021-09-13 13:37:04;Overall Vib Vel;2RH;5;2.7510178;4.5;2.8;0.0;9d7e5df1c2d84709b899a96867c17101;1234;Olenex;IF79
12931;7;OLEIF79;2-Electric motor-DE;Electric motor;799_1525_AXIAL;2021-09-13 13:37:04;Overall Vib Vel;2Ax;4;5.408761;4.5;2.8;0.0;561dd612dfb04189853ad70060d9e4cc;1234;Olenex;IF79
12932;8;OLEIF79;2-Electric motor-DE;Electric motor;799_1525_RADIAL2;2021-09-13 13:37:04;Overall Vib Vel;2RV;6;2.8815045;4.5;2.8;0.0;86145bdf56ad41e1876b87e06fbb2438;1234;Olenex;IF79
12933;9;OLEIF79;2-Electric motor-DE;Electric motor;799_1525_RADIAL1;2021-09-13 13:37:05;Overall Acc;2RH;5;0.20870918;4.0;2.0;0.0;b2465c5a63da484eaf158a88b7b161f3;1234;Olenex;IF79
12934;10;OLEIF79;2-Electric motor-DE;Electric motor;799_1525_AXIAL;2021-09-13 13:37:05;Overall Acc;2Ax;4;0.13850871;4.0;2.0;0.0;82554efd044743e2b49088fd4c6b20aa;1234;Olenex;IF79
12935;11;OLEIF79;2-Electric motor-DE;Electric motor;799_1525_RADIAL2;2021-09-13 13:37:05;Overall Acc;2RV;6;0.23373824;4.0;2.0;0.0;5dba03b94c9e4033a508f6e94d873ce2;1234;Olenex;IF79
12936;12;OLEIF79;3-Pump-DE;Pump;801_1526_RADIAL1;2021-09-13 13:37:44;Overall Vib Vel;3RH;8;2.3796167;4.5;2.8;0.0;b9adef5f2c9e4bbd8bba992c6871f7b9;1234;Olenex;IF79
12937;13;OLEIF79;3-Pump-DE;Pump;801_1526_AXIAL;2021-09-13 13:37:44;Overall Vib Vel;3Ax;7;1.7035084;4.5;2.8;0.0;6a329233eb01478aa0eb49f965dd42f4;1234;Olenex;IF79
12938;14;OLEIF79;3-Pump-DE;Pump;801_1526_RADIAL2;2021-09-13 13:37:44;Overall Vib Vel;3RV;9;1.2452415;4.5;2.8;0.0;19b533f34aaf406dac483995ae2d5bf0;1234;Olenex;IF79
12939;15;OLEIF79;3-Pump-DE;Pump;801_1526_RADIAL1;2021-09-13 13:37:45;Overall Acc;3RH;8;0.52899325;4.0;2.0;0.0;2cdb18d01e0d4baa890917d72450987d;1234;Olenex;IF79
12940;16;OLEIF79;3-Pump-DE;Pump;801_1526_AXIAL;2021-09-13 13:37:45;Overall Acc;3Ax;7;0.39854363;4.0;2.0;0.0;95eba05a3d974f6ca541c9f088628dbd;1234;Olenex;IF79
12941;17;OLEIF79;3-Pump-DE;Pump;801_1526_RADIAL2;2021-09-13 13:37:45;Overall Acc;3RV;9;0.67837781;4.0;2.0;0.0;2d50fe9fbd0d4874b8a7269a8fab163b;1234;Olenex;IF79
12942;18;OLEIF79;4-Pump-NDE;Pump;801_1527_RADIAL1;2021-09-13 13:38:24;Overall Vib Vel;4RH;11;0.98811948;4.5;2.8;0.0;0b44a55b87b74ead952a2b10e549f132;1234;Olenex;IF79
